"address","attributes","business_id","categories","city","hours","is_open","latitude","longitude","name","neighborhood","postal_code","review_count","stars","state","type"
"8876 S Eastern Ave","Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: True,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1","RslaL6v-H9e3o2R-WrJKpA","Mediterranean,Restaurants,Bakeries,Food","Las Vegas","Monday 8:0-19:0,Tuesday 8:0-19:0,Wednesday 8:0-19:0,Thursday 8:0-19:0,Friday 8:0-19:0,Saturday 8:0-19:0,Sunday 8:0-19:0",0,36.0291019,-115.1149607,"Nour Deli And Bakery","",89123,5,4,"NV","business"
"3635 Polaris Ave","Alcohol: none,BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},Caters: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True},HasTV: True,NoiseLevel: quiet,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: True,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: True,WiFi: no,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","yo8yB3hdqvbvj8huzXpKWQ","Breakfast & Brunch,Tex-Mex,Mexican,Restaurants","Las Vegas","Monday 6:0-14:30,Tuesday 6:0-14:30,Wednesday 6:0-14:30,Thursday 6:0-14:30,Friday 6:0-14:30,Saturday 6:0-14:30",1,36.1237579,-115.1858438,"Polaris Street Cafe","Chinatown",89103,65,4.5,"NV","business"
"8475 W Warm Springs Rd","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: False,DriveThru: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: quiet,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: free","puaFlVmeV5xsb9IdiqjC7w","Fast Food,Restaurants,Burgers,Sandwiches","Las Vegas","Monday 6:0-0:0,Tuesday 6:0-0:0,Wednesday 6:0-0:0,Thursday 6:0-0:0,Friday 6:0-0:0,Saturday 6:0-0:0,Sunday 7:0-0:0",1,36.0552449209,-115.276567132,"Burger King","Southwest",89113,32,2.5,"NV","business"
"2319 S Eastern Ave","Alcohol: beer_and_wine,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: True,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: True,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: no","4VXIS8vpNzEysXZVN5xGDA","Peruvian,Restaurants","Las Vegas","Monday 10:0-20:0,Tuesday 10:0-20:0,Wednesday 10:0-20:0,Thursday 10:0-20:0,Friday 10:0-21:0,Saturday 10:0-21:0,Sunday 10:0-20:0",1,36.1452172,-115.1186651,"Las Americas","Downtown",89104,49,4.5,"NV","business"
"1243 E Sahara Ave","","31BSLQveLV7eeIoWNxhTaw","Nightlife,Restaurants,Bars,Pubs,Sports Bars,American (New)","Las Vegas","",0,36.1444737,-115.1354528,"Lj Bar & Grill","Downtown",89104,5,4.5,"NV","business"
"9500 S Eastern Ave, Ste180","Alcohol: beer_and_wine,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: True,DogsAllowed: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: True,NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: free","q4v-I9j1v7WqtxR12uEMxQ","Restaurants,Sandwiches,Soup,Delis","Las Vegas","Monday 11:0-20:0,Tuesday 11:0-20:0,Wednesday 11:0-20:0,Thursday 11:0-20:0,Friday 11:0-20:0,Saturday 11:0-20:0,Sunday 11:0-18:0",1,36.016485,-115.117119,"Beach Hut Deli","",89123,211,4,"NV","business"
"111 N Nellis Blvd","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: True,DriveThru: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True},HasTV: False,NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WiFi: no","RQfxYf32T78vcZ5lORuhAg","Restaurants,Fast Food,Vegetarian,Mexican,Food","Las Vegas","Monday 10:45-22:0,Tuesday 10:45-22:0,Wednesday 10:45-22:0,Thursday 10:45-22:0,Friday 10:45-22:0,Saturday 10:45-22:0,Sunday 10:45-22:0",1,36.1619275088,-115.062611662,"Chipotle Mexican Grill","Sunrise",89110,36,3,"NV","business"
"N Grand Canyon Dr","BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},GoodForKids: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTakeOut: True","GsXmR2sfhxj1mH18pTwuPw","Restaurants,Sandwiches,Food Trucks,Food,Barbeque,Specialty Food,Street Vendors","Las Vegas","Friday 17:0-20:0,Saturday 17:0-20:0",0,36.3138121777,-115.306023806,"Smoke N Pig","Centennial",89166,3,3.5,"NV","business"
"115 E Tropicana Ave","Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True},BikeParking: False,BusinessAcceptsBitcoin: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True},Caters: False,CoatCheck: False,DogsAllowed: False,GoodForDancing: False,GoodForKids: False,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False},HappyHour: True,HasTV: True,Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False},NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: True,RestaurantsTableService: True,RestaurantsTakeOut: True,Smoking: no,WheelchairAccessible: True,WiFi: free","6TvB1PZCY1Ap2S-yNJPs4w","Bars,Sports Bars,Restaurants,American (Traditional),Nightlife,American (New),Chicken Wings,Burgers","Las Vegas","Monday 0:0-0:0,Tuesday 0:0-0:0,Wednesday 0:0-0:0,Thursday 0:0-0:0,Friday 0:0-0:0,Saturday 0:0-0:0,Sunday 0:0-0:0",1,36.100561,-115.167671,"Hooters","Southeast",89109,89,2,"NV","business"
"3711 W Sahara Ave","Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BusinessAcceptsCreditCards: True,GoodForKids: True,NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True","XGCyy-JNA-nwO3T0lPth9w","Restaurants,Food Stands,Mexican","Las Vegas","",1,36.1443241,-115.1910048,"Ricos Tacos","Westside",89102,6,3.5,"NV","business"
"3620 W Sahara Ave","BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},RestaurantsAttire: casual,RestaurantsGoodForGroups: False,RestaurantsPriceRange2: 1,WheelchairAccessible: True","6rjqU2x9A6BErUxh6THz6A","Delis,Italian,Restaurants","Las Vegas","Monday 9:0-18:0,Tuesday 9:0-18:0,Wednesday 9:0-18:0,Thursday 9:0-18:0,Friday 9:0-18:0,Saturday 10:0-18:0,Sunday 10:0-17:0",0,36.145787,-115.1906168,"Vinny-Boy's Italian Market Place","Westside",89102,13,3,"NV","business"
"7160 N Durango Dr, Ste 140","Alcohol: beer_and_wine,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: True,DogsAllowed: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: True,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: True,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: free","dZB5VuI4mCVRz8qQUwUgCg","Restaurants,Sushi Bars,Japanese","Las Vegas","Monday 11:0-23:0,Tuesday 11:0-23:0,Wednesday 11:0-2:0,Thursday 11:0-2:0,Friday 11:0-2:0,Saturday 11:0-2:0,Sunday 11:0-23:0",1,36.2915046,-115.2871207,"Krazy Sushi","Centennial",89149,357,4,"NV","business"
"5930 Centennial Center Blvd","Alcohol: none,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: False,DriveThru: True,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},HasTV: False,NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 1,RestaurantsReservations: False,RestaurantsTableService: False,RestaurantsTakeOut: True,WiFi: no","rihKlAiPgJa5XcpZ1h9-bw","Chicken Wings,Fast Food,Restaurants","Las Vegas","Monday 10:0-22:0,Tuesday 10:0-22:0,Wednesday 10:0-22:0,Thursday 10:0-22:0,Friday 10:0-22:0,Saturday 10:0-22:0,Sunday 10:0-22:0",1,36.2707001,-115.263,"KFC","Centennial",89149,34,1.5,"NV","business"
"2201 S Fort Apache Rd","Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},Caters: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False},HasTV: True,NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: no","XeDLyY2a7nZ3IEY4RYslXA","Restaurants,Food,American (New),Breweries","Las Vegas","Monday 4:0-3:59,Tuesday 4:0-3:59,Wednesday 4:0-3:59,Thursday 4:0-3:59,Friday 4:0-3:59,Saturday 4:0-3:59,Sunday 4:0-3:59",1,36.1474961,-115.2980652,"Chicago Brewing Company","Westside",89117,365,3.5,"NV","business"
"3000 Paradise Rd, Las Vegas Hilton","Alcohol: full_bar,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False},NoiseLevel: average,OutdoorSeating: False,RestaurantsAttire: dressy,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: True,RestaurantsTableService: True,RestaurantsTakeOut: False","z3UY-ohjuIsyVmy69GGVhw","Chinese,Restaurants","Las Vegas","Monday 8:0-22:30,Tuesday 8:0-22:30,Wednesday 8:0-22:30,Thursday 8:0-22:30,Friday 8:0-22:30,Saturday 8:0-22:30,Sunday 8:0-22:30",0,36.1369156,-115.152222,"Garden of the Dragon","Eastside",89109,10,4,"NV","business"
"235 N Eastern Ave, Ste1","Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},GoodForKids: True,OutdoorSeating: False,RestaurantsGoodForGroups: True,RestaurantsTakeOut: True","l1UfMEHHQni1ewUY5xe_QA","Ethnic Food,Street Vendors,Food,Mexican,Specialty Food,Restaurants","Las Vegas","Monday 9:0-21:0,Tuesday 9:0-21:0,Wednesday 9:0-21:0,Thursday 9:0-21:0,Friday 9:0-21:0,Saturday 9:0-21:0,Sunday 9:0-21:0",0,36.1651262127,-115.116305049,"Cemitas Poblanas  Mi Chula Puebla","Downtown",89101,4,5,"NV","business"
"3790 Las Vegas Blvd S","Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': False, 'upscale': False, 'casual': False},BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: True,CoatCheck: True,GoodForDancing: False,GoodForKids: True,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True},HappyHour: True,HasTV: True,Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False},NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: True,RestaurantsTableService: True,RestaurantsTakeOut: True,Smoking: no,WheelchairAccessible: True,WiFi: free","uuGL8diLlHfeUeFuod3F-w","American (New),Restaurants,Nightlife,Bars","Las Vegas","Monday 7:0-2:0,Tuesday 7:0-2:0,Wednesday 7:0-2:0,Thursday 7:0-2:0,Friday 7:0-3:0,Saturday 7:0-3:0,Sunday 7:0-2:0",1,36.1022287,-115.1745851,"Tom's Urban","The Strip",89109,902,3.5,"NV","business"
"Red Rock Casino Resort & Spa, 11016 W Charleston Blvd","Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BikeParking: False,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True},Caters: False,GoodForKids: True,HasTV: True,NoiseLevel: average,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: True,WheelchairAccessible: True,WiFi: paid,GoodForMeal: {'dessert': True, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}","BnpuVvPy3sfLlkqKCx6Xnw","Cafes,American (Traditional),Restaurants","Las Vegas","Monday 0:0-0:0,Tuesday 0:0-0:0,Wednesday 0:0-0:0,Thursday 0:0-0:0,Friday 0:0-0:0,Saturday 0:0-0:0,Sunday 0:0-0:0",1,36.1560543343,-115.332797718,"Grand Café","South Summerlin",89140,279,2.5,"NV","business"
"3555 South Las Vegas Boulevard","Alcohol: full_bar,Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},BestNights: {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True},BikeParking: True,BusinessAcceptsCreditCards: True,BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},Caters: False,CoatCheck: False,GoodForDancing: False,GoodForKids: False,GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False},HappyHour: True,HasTV: True,Music: {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False},NoiseLevel: loud,OutdoorSeating: True,RestaurantsAttire: casual,RestaurantsDelivery: False,RestaurantsGoodForGroups: True,RestaurantsPriceRange2: 2,RestaurantsReservations: False,RestaurantsTableService: True,RestaurantsTakeOut: False,Smoking: yes,WiFi: paid","WTt8_zwy4IXaB2QnuiQP1Q","Bars,Arts & Entertainment,American (New),Restaurants,Nightlife,Music Venues,Casinos","Las Vegas","Monday 8:0-1:0,Tuesday 8:0-1:0,Wednesday 8:0-1:0,Thursday 8:0-1:0,Friday 8:0-2:0,Saturday 8:0-2:0,Sunday 8:0-1:0",1,36.1163474,-115.1723373,"Margaritaville Casino","The Strip",89109,51,4,"NV","business"
